"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"CETP",5.09396195402456,5.51307892664663,4.56183377406769,5.03109588862843,5.09396195402456,3.87657563914557,4.21988927627964,4.29197025639719,4.34227427329495,3.86580624878549,3.47762902387556,3.9397193424662,4.01669804921095,3.80602948958101,4.44473067796072
"STAG2",6.63780789787913,6.53642491528934,7.04342959224218,6.22648075865504,6.63780789787913,5.53820374665813,5.50783823428455,5.55131741209332,4.86816301339242,5.52292645218162,5.94633598497861,6.47410544669385,6.881040758616,5.68748853412991,4.8265941457366
"PHTF1",4.62781380753091,5.18420449047942,4.42896274444729,4.08197812173524,4.62781380753091,2.38880426726908,3.14478542977605,3.69410574897007,3.17892092505716,3.23689921631884,2.69411220698238,3.48186759006054,3.49608849895576,2.18271993985644,3.52955953827796
"MAP3K2",8.18647277014429,8.21035475652009,7.85110579782079,7.51956603164226,8.18647277014429,6.83587355550818,7.28726069486909,7.13827032409867,6.83358652007635,6.81273061295548,6.82829963211878,8.4494609975509,8.69465755792761,7.22293430072902,7.0620360737539
"KDM5B",7.1560100885777,6.69223859338678,7.23751358852469,6.97900625561415,7.15584375248954,5.91180622132385,6.19449504477066,6.38321004375693,5.68178402863525,6.10208849896537,6.33250743418003,6.33534241876566,6.37864972933578,6.24234407247775,4.90185628862376
"HBS1L",6.32495515404692,6.22508205999299,6.39815279601704,6.13214084620186,6.32495515404692,5.56545059759494,5.26110537947722,5.56172593291016,4.51006375949252,5.4084391158969,5.5576690516162,6.08323623648397,6.05602601114206,5.42557695196676,5.76602987015583
"PLK2",4.49380525281073,4.38419493455197,3.74757558012899,3.83618915796397,4.49380525281073,3.01669601564427,2.88351847250323,3.60528169840639,2.61682723794445,3.75940909268264,3.36858551422714,3.71749960439395,3.63556398640805,2.74915905760965,3.6791444735173
"NCKAP1",4.80874994009872,3.52214326484377,3.82118160060963,3.42484782424747,4.80874994009872,2.85833058511382,2.95041704501169,2.61878340436985,2.48033709185976,3.48034882069644,2.99211539033547,4.16456855904012,3.07998232434079,2.87675468806523,2.97955217606119
"MTHFD2",7.55768588540574,7.29573490395623,6.94765331752551,7.23949710278573,7.55768588540574,5.97245953833272,5.47824310350599,5.76447967517902,6.19957283918928,6.6726970084433,5.95082450843792,6.7791039323883,6.50763907436528,6.41208572079619,6.10026679702126
"GJB6",4.43941106369911,4.22668005884363,4.24265461313573,5.04234810930167,4.43941106369911,3.58849453597865,3.62407035199861,4.42696818663361,3.91514268211824,3.36845971181396,3.41005307546202,3.34540704533467,3.25339183224074,2.95150261047776,2.88479285023516
"FAXDC2",9.14163326902295,8.72192799681982,8.80789631846049,9.52104914987226,9.14163326902295,7.68939397383098,7.85444925135402,8.40942288464936,7.23902556942761,8.44718048993601,10.2982063830999,10.0085298958301,9.74708306850928,7.65697431108277,9.70225426413285
"ALDH1L1",5.34051677950447,4.50101945013645,5.49869049711444,5.31336046598959,5.34051677950447,4.18268739004133,4.29154157387496,3.60262708651281,4.70788996728611,4.20759242176729,4.55750577443494,3.63176557021531,3.98751681058613,3.93199357597609,4.68756791622237
"HPSE",6.85710906780485,7.48325720353245,6.53460250997944,6.23889005740603,6.85710906780485,5.24660267796968,5.24477035704198,5.34018771062449,5.49857005761016,5.64564556569612,5.28227090877582,6.24619839051896,5.96630414300474,5.40363204229261,4.87215498178215
"PGRMC1",9.41817268145885,8.21855711001048,8.69804672686631,9.43226008338018,9.41817268145885,6.6520442310881,6.54403341159585,6.11304640073992,6.35733710095052,6.82749580455324,6.79083799232498,6.85723071214864,7.20792983901712,6.21072003315154,6.47898461852731
"ADAM28",4.42490522376077,3.28724131010755,4.48392940999973,4.3622132078744,4.42490522376077,4.60230570805396,2.95959986860475,4.5457417526224,3.55901123272902,4.07949292750098,5.32814121541427,5.52385073139687,5.33912131038441,4.2573467571734,4.84501457382507
"TSPAN9",6.47688399715613,6.01202404987397,6.12557954470047,6.28788153698809,6.47688399715613,4.90829532796739,4.75156577582901,4.76383069502548,4.07749357193168,4.98017904139622,4.80158611296893,4.2638144246825,4.95498952737137,5.02078592414637,5.11584312000325
"HCST",7.19041285470514,7.86127241884688,7.49942324922503,7.28899643192335,7.19041285470514,9.03687840354283,8.86755437257096,8.59159271578976,8.97545913631935,8.40955756281867,6.69334311038249,7.09013498121446,6.95398470177002,8.0137341579907,7.25009297201742
"CEACAM8",7.39456780700744,5.64626534738267,5.64990523754461,7.53707676969648,7.39456780700744,4.64300638602655,5.46274436575205,6.47072342290287,4.93293686276161,6.61778056045389,4.84628680501363,5.49239762439797,6.93375652514214,4.96239697600847,6.26422349736609
"MRPS30",5.31967562089897,5.68197438609654,6.49396849365912,5.04507356865808,5.31967562089897,7.57068469730297,6.64931523119542,7.13407657801269,6.73834452343235,7.03125570539064,7.25047213641636,7.27444767979761,7.38029611066737,7.0777421728121,4.65318434885154
"UTS2",2.09524985477551,2.01722407927027,1.76712103177862,1.67574905012613,2.09524985477551,2.47157543239272,2.11867457599481,2.97702753009866,1.99317208214507,2.24914063783555,2.28233402527844,4.51623791741258,1.71617950581044,3.14362975172413,4.01598751453087
"TCERG1",4.61317895859943,4.46896414022162,5.21998518036242,4.14144509719259,4.61317895859943,5.37838776586951,5.24260693437463,5.16171529321356,5.85180403354854,5.74640256948903,5.54948840554316,6.25770390375101,6.51962567905945,5.66139055058754,5.00049936167266
"SUB1",8.87054770784072,9.30239785435544,9.30349774886163,8.83796266605834,8.87054770784072,6.16472831989025,5.43403099143882,6.20196546013495,5.50702778263342,6.6012003745891,6.32148075778324,6.71625974238062,6.30808655394423,7.02168758181698,5.60357816014855
"MORF4L1",8.24852416899325,8.0978913592988,8.17096947532576,7.71353480342492,8.24852416899325,6.78231278185468,6.90754281153417,6.93078068097162,6.75304577238351,6.83823461563582,7.42428558994481,7.73540318255635,7.71277014227489,7.07378058755608,6.158287207903
"GPR75",3.14981719442072,3.17767559750247,3.21463756463634,3.37459240377111,3.14981719442072,4.15468019170555,3.72661801318547,3.98817978225772,3.79552763555142,3.88175875649134,4.16314615490573,4.96200050499463,4.49485894808234,3.87818725899133,4.10745758630605
"MSL3",7.23512384238143,7.79180005723874,7.44697693592629,6.89309089728349,7.23512384238143,5.98942692764877,5.63982998362832,5.81888375629622,5.70689047461968,5.93954929710964,6.62441053980678,6.83743419482674,7.01549344632168,6.10922734374832,5.38441616733056
"C11orf58",8.50850019249228,8.0030476809982,8.55006281908867,8.2888029609273,8.50850019249228,7.39514843885238,7.00721763367713,7.07879695240697,7.4529377605021,7.23500663957242,7.65171797644245,7.78985730722219,7.96958346779844,8.06974833702096,7.08962806523266
"OS9",9.05724153791626,9.40885597463286,9.12645412599766,9.18316602149693,9.05724153791626,8.05663854545919,8.00002985718757,8.20665445059827,7.84601555257797,8.14002187788646,8.10729232359649,8.4408640273502,8.62280233313608,8.06430150211595,7.98337333653609
"CKAP4",8.73701855246299,9.45073783057723,8.01878945529998,8.90394366811408,8.73701855246299,6.99667897980683,7.17143996216102,7.16385060810846,7.21532662545804,7.07608460683524,6.42910356740544,6.82722578041004,7.00984199918047,6.47399660629948,6.70402127857739
"UQCR11",7.03073773795811,7.3182156879423,6.80231255640112,7.32325459840149,7.03073773795811,6.36542790767691,5.59034565945328,6.41571358920309,6.15295613595329,6.79011249913627,5.47659929960135,5.70144762434721,5.66078758908362,6.52695572137541,6.17596955930747
"RAB32",6.22426096680634,7.05727090031831,5.9138218377118,6.3509469889905,6.22426096680634,5.09414973107462,4.54259031600235,4.92476146399448,4.70317023829909,4.8647793196466,4.62055397394672,4.85456607586425,4.7143565708741,5.14524961350148,4.73392002085075
"RAB31",9.09532640856719,9.32287664344734,9.00681773038199,8.85740659521606,9.09532640856719,7.02420911941827,7.64974901662433,7.2679772618159,6.91142107794696,7.54438120377892,7.42298530640149,8.74307049206878,8.80421695204133,7.55761520758653,8.36503600186238
"SLC35D2",7.10061725003566,6.65015819844644,6.59999624586294,6.43185530990689,7.10061725003566,5.73153794035733,5.50533659352294,5.93299121781893,4.99237652129999,5.92964779928367,5.64266161652061,6.33513232782924,6.15615219088496,5.16484254034603,6.016126937624
"CHD1",7.9511369250787,7.54428721876357,7.5559796825475,7.47020760958126,7.9511369250787,6.93652598963209,6.04546096357313,6.55395735561495,6.72914503213543,7.0035479843065,6.85964556220461,7.69216271229397,7.73801917799897,7.43774659064683,6.89164659388855
"ABHD2",9.80443111089588,9.72515876980615,9.12595004541451,9.72637244534126,9.80443111089588,8.20710845085457,8.58160266763796,8.78962156538365,8.23257301707625,8.19009856160595,8.76700810979163,9.54453047144913,9.19086141438708,8.89208372865486,9.44976933584666
"CHD4",6.72629397168001,6.97807936441667,6.00077934902695,6.67452757784224,6.72629397168001,4.97209670833255,5.5740077058676,5.3181982877452,5.31575476501013,5.3308066732026,5.12850687585755,4.97934653023114,5.74581621099048,4.47845839672519,4.7203322752836
"RCAN3",4.95440694779387,5.36208056687484,5.9859188720371,4.65518951587156,4.95440694779387,6.94745889244349,6.53865812813079,6.43570564849584,6.20813264928124,6.31323324130553,7.4553267043526,7.08361542869137,7.19218161878909,5.99854615256756,6.40420347844775
"RABL2A",4.45242145544002,4.44061220945954,5.07878037848118,3.93608317229754,4.45242145544002,5.72872712514311,5.6222608372645,5.4112385232436,5.35295466857851,5.52609045266176,5.78064908758091,5.98464176211274,5.95989971412205,5.69708782531372,5.07889099225207
"ERG28",6.45035142295634,6.65624833618254,7.16496065279487,6.74354450981395,6.45035142295634,8.12414919469565,7.49359743124263,7.84135769025785,7.71537766736532,7.65337798932631,7.87358855394728,7.9805928565352,7.7666160197926,8.32390042749038,7.44964575073054
"BAZ1A",7.30988515227595,8.20440788612624,8.15441836843421,6.87634315641434,7.30988515227595,6.4579709461506,6.4123276115864,5.73734533032493,6.42324995131642,6.53554656735999,6.40541211634861,7.39127348307982,7.49031142474424,6.26510909235241,6.45774976658066
"MAP4K1",4.87063366537769,4.92279276884754,5.48139349669516,4.63632868210887,4.87063366537769,6.37173799240462,6.25746224088748,6.01693214818709,6.00318080999043,5.94404656187961,6.73273988617953,6.35592369253486,6.1661096695734,6.7900427965477,6.50773376866119
"CHKA",5.614184033322,4.52076858333321,4.59169668101268,5.33292113262405,5.614184033322,3.48610343399019,3.29476140419065,3.43215151179872,4.17947263173163,3.15083398504126,4.08500000281733,4.45028585700229,4.12424940757823,3.35042670574757,3.52895475699691
"SEC23IP",5.80183556996848,6.13186870959589,6.37248955749464,5.84649039174947,5.80183556996848,6.79227655992445,6.64478388863533,6.46854751358283,6.31794690140635,6.53980747607514,7.2141485582179,7.40247465247916,7.12548533465135,6.61059741951348,6.64761915840558
"AKAP11",5.25956798845746,5.45353368013203,5.94024451347095,5.09367668023889,5.25956798845746,5.92195860108823,6.05653878600011,6.22665128910193,5.85749269237975,6.24546446662867,6.79673503098456,6.9157735400801,6.35877302373326,6.13246998047729,5.88326163725446
"RPL35",7.36548715249871,8.51629444759933,8.52940082224093,8.05229362399233,7.36575485430636,7.20348714077013,6.06143513217881,7.85355011569848,6.20272890692586,7.52288798262997,6.53643178547143,6.44091243575344,5.53406442754307,7.90234865561811,6.92845531193837
"SEC63",7.23384515524807,7.29851446959639,6.93869299060559,6.60233338136111,7.23384515524807,6.08432789462512,5.8874171133734,6.09659427365866,5.80722162822642,5.89433554744149,6.83622147364934,6.76396207171971,6.47230051134678,5.41780611557059,5.00675834822146
"PDCD10",7.77901400063439,7.65098234945478,7.84701550963366,8.00094973329711,7.77901400063439,6.04891465018898,5.85399390865902,6.15633803061742,6.26151264968207,6.2580356632391,7.03131906259147,7.37814098591288,7.12178580354403,7.48307123514912,7.78677177787454
"RNF139",8.02732814151682,8.08539916103049,7.71273178278571,7.67830591879151,8.02732814151682,6.83241980478918,6.76686368525147,6.94285668757822,6.51074345913675,6.93575160171552,7.08689480919796,7.25030542343493,7.11855629885605,7.16387765610193,7.12511301798092
"RNF24",8.88271239943863,9.21533725423153,9.11502118189497,8.68916409424913,8.88271239943863,7.03728885773656,8.59963078645112,8.09746459641805,7.94587509811517,7.88433667820374,7.21144427859748,8.43456504393091,9.07397430909658,7.50048665786974,8.59397531209457
"CA5B",5.54035525613428,6.04426746144323,6.63731330425977,5.71676368794545,5.54035525613428,7.43304571104278,7.45271550230102,6.98057353991531,7.31358894866995,6.88623500701031,8.06541274161324,7.54143211630147,7.26470920838565,7.26817945535325,6.14334710405932
"PADI2",7.65092965908583,8.9110849788323,7.18129540154156,7.70919160843362,7.65092965908583,4.40524769823559,7.48943532929934,7.42131063884795,5.61590580725598,6.42923094466031,6.72232294830804,7.37528202786649,7.99804025781857,6.12989460457448,5.92567045193789
"PACSIN2",8.37309517702164,7.87418504226516,7.77823635899795,8.53823437355011,8.37309517702164,6.43182725028611,7.05262545631719,7.01203626784178,6.32703941804003,6.28409212699909,6.64762436754669,7.25432102627439,7.76116306047698,6.69502469824988,7.21251284891541
"ATXN2L",7.92144453014496,8.35163247917471,8.17395911368183,8.03351069725159,7.92144453014496,8.65651370461179,8.36325935544664,8.61130262119622,8.70695955391532,8.48547890661434,9.28640815220004,9.14575873375382,9.15914594290417,9.03169876473012,9.16600441342568
"USP18",3.04214367890742,3.36011218930855,6.80871658089305,3.33076468777683,3.04214367890742,6.27209071013053,4.11437570860943,4.03519069015009,6.87339547528293,6.36891681873347,3.8335472772673,3.3270760251268,3.06946864936639,3.34235757451212,3.31917400306491
"KLHL2",8.24246182962702,7.93309907968696,7.60281128627204,8.10462462464672,8.24246182962702,5.21216168916426,5.4121868267101,5.95017941575948,5.11967664043073,5.34437193068851,6.04429298077752,6.69217289907508,7.00293030692865,5.33475868405057,7.03905619349752
"SYNRG",6.12785196627893,6.5835420937277,7.76340267644365,6.0818300196337,6.12768563019077,7.79976516529837,7.78320388216985,8.13078720089856,7.79349524856834,7.78062000882091,8.24838133644692,8.49322283425698,8.43866397293879,7.5161091256856,7.56752065505432
"KLF12",4.70448099126862,4.01194134430459,6.08517046195896,4.64788793903483,4.70448099126862,7.06917761630155,7.0032531988501,6.84635293129629,6.63627947844815,6.27110497341814,7.58080731263152,7.50783869416491,7.33747674701655,7.18413407780911,6.36970013775973
"LYST",9.23901129080434,9.03889617390125,9.12048370551483,8.96902999397709,9.23901129080434,7.65526464507027,7.78682028957171,8.06394159829673,7.23564722803225,7.79628017918323,7.53052456366737,8.76438683822283,8.63917294977367,8.32091705846505,8.27861958787602
"PARK7",7.91897889246468,7.57277880974797,7.52906870265853,7.73946249474165,7.91897889246468,6.76751608866811,6.31306622485409,6.76423541855744,6.48735597069974,6.48033955515737,6.28800107437029,6.80439593085327,6.50963510554322,6.89011689592551,6.67263224885953
"MGAT4A",6.19389358668681,6.07522769164393,7.13018459736677,5.80243926646559,6.19389358668681,7.45036731537266,7.35271188423536,6.86169520932112,6.75386339710582,6.97935737413611,7.73251523790924,8.14438881412385,8.00347335848979,7.10401645685474,5.66412455950294
"LARP4",5.42885344235198,4.15982100728522,5.10395879784755,4.24839342271025,5.42885344235198,4.61422416171622,3.53971923677743,3.19012827675443,4.1388588789064,3.66586668343095,3.45485613058726,5.27890864025757,5.07998941897449,4.55093040922518,2.53052199768347
"TMEM106A",5.20203090105632,6.06044970116222,5.97151520756655,5.12906415530327,5.20203090105632,7.23458263218309,6.72315857869219,6.68275113882324,6.71286543044216,7.18610008572377,6.94863951785884,7.0667523029011,6.80866761022435,6.87135678308553,6.66827646409866
"CBX3",7.40998517902418,7.56748902314267,7.44710716657098,6.95760949653249,7.40998517902418,5.30417455971677,5.10372962446791,5.26569643342241,5.08521465337593,5.40988077155232,5.8776545263376,6.36977019686646,6.17316895118756,5.40237851050052,5.3057758767626
"SFT2D1",5.82719258744887,6.09292283855758,6.26192247372221,5.35161301303271,5.82719258744887,4.79897358367027,4.43587127845276,4.83815217264439,4.61759768081968,4.99759199405101,4.97819981248015,5.42038572855481,4.99928951647892,5.00301698868673,5.09025742899724
