"","PROBEID","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"610","TC0300011324.hg.1","2272","FHIT",1.2822628141565,4.68416415702219,5.82971485502962,1.1179843305401e-05,8.46735673294308e-05,3.25265068637355
"611","TC1700010982.hg.1","8631","SKAP1",1.46986075863979,5.78743769563527,5.82748845988232,1.12345988026341e-05,8.49490122228635e-05,3.24776104107321
"612","TC0100011414.hg.1","1378","CR1",-1.57648876170634,8.6615873330245,-5.82461242171286,1.13057384377941e-05,8.53472411480535e-05,3.2414438236707
"613","TC1000011515.hg.1","29760","BLNK",1.36608807582978,5.61201526115039,5.82304775047362,1.13446347027421e-05,8.54617799478188e-05,3.23800663770396
"614","TC0300012000.hg.1","64422","ATG3",-1.45184841478526,7.23522795694688,-5.82251508400106,1.13579075515067e-05,8.54617799478188e-05,3.23683644253005
"615","TC1100009611.hg.1","83700","JAM3",-1.95781647495926,5.44729540890226,-5.8182225281505,1.14654507386105e-05,8.60945577622044e-05,3.22740513754155
"616","TC1100013221.hg.1","834","CASP1",-1.63050382774934,6.89273508028376,-5.81698650078553,1.1496610472566e-05,8.60945577622044e-05,3.22468904555909
"617","TC1500009636.hg.1","302","ANXA2",-1.81117980701229,8.3025401416166,-5.81659087878725,1.15066022547561e-05,8.60945577622044e-05,3.22381965548667
"618","TC1100007785.hg.1","79073","TMEM109",1.1174295138705,7.7811727383637,5.81619755787919,1.15165447396195e-05,8.60945577622044e-05,3.22295530494311
"619","TC1900008329.hg.1","7408","VASP",-1.43539176552351,8.4767598074132,-5.81085728835687,1.16524119499447e-05,8.69695366861782e-05,3.21121799067469
"620","TC1500010237.hg.1","6133","RPL9",-1.71957166258062,4.69409897872823,-5.80422674952649,1.18233941115046e-05,8.81033561212115e-05,3.19664042444243
"621","TC2000009259.hg.1","57727","NCOA5",1.37787124746039,5.12596012824005,5.79864942660805,1.19692060484753e-05,8.9046267220541e-05,3.18437465209566
"622","TC1400006691.hg.1","79178","THTPA",1.06241855196745,7.61162021093035,5.79680740714959,1.20177668521695e-05,8.92637988055033e-05,3.18032288995895
"623","TC1900007947.hg.1","84911","ZNF382",1.53581289810538,3.88697964702258,5.79550676131313,1.20521770386871e-05,8.9375694893635e-05,3.17746172504676
"624","TC1100012126.hg.1","4317","MMP8",-3.51165970366085,5.64173621269765,-5.79332951184462,1.21100048762487e-05,8.96145836645253e-05,3.17267178865161
"625","TC0X00010836.hg.1","57826","RAP2C",-1.22712949262597,7.1095319449606,-5.79229209367419,1.2137658635846e-05,8.96145836645253e-05,3.17038929149741
"626","TC1100008144.hg.1","2950","GSTP1",1.07700832033647,8.03516259689327,5.79210764547533,1.21425821155829e-05,8.96145836645253e-05,3.1699834615895
"627","TC1000010497.hg.1","220972","MARCHF8",1.58271162661361,8.24204073706146,5.79119942206285,1.21668551930043e-05,8.96505119484525e-05,3.16798509961415
"628","TC0600007374.hg.1","8329","H2AC13",-1.28579271459664,7.66363265571686,-5.78244811607244,1.24033035932639e-05,9.12472334408902e-05,3.14872498780089
"629","TC1400007603.hg.1","9628","RGS6",-1.38094706395342,4.7180346591443,-5.77851513071655,1.2511095283985e-05,9.18228536608947e-05,3.140066437597
"630","TC1900006895.hg.1","51257","MARCHF2",-0.977317513763301,6.50190703157095,-5.77780398422408,1.25306879248565e-05,9.18228536608947e-05,3.13850065321369
"631","TC1100012687.hg.1","79684","MSANTD2",1.46053539674036,3.73189124793093,5.77679777597271,1.25584634437602e-05,9.18228536608947e-05,3.13628511498989
"632","TC0300011048.hg.1","54870","QRICH1",0.990668359349225,7.70748760217421,5.77636984904773,1.2570295102434e-05,9.18228536608947e-05,3.13534284269962
"633","TC1300008250.hg.1","10804","GJB6",-1.30907149898578,3.81058585273151,-5.77598579474776,1.25809234561356e-05,9.18228536608947e-05,3.13449715858059
"634","TC1400010596.hg.1","5687","PSMA6",-2.00496752072176,6.18169591306966,-5.76946653007526,1.27627488121689e-05,9.2877745492617e-05,3.12013934351148
"635","TC0700012836.hg.1","57189","DENND11",1.40894053831176,5.87064771268135,5.7691919373412,1.27704661289867e-05,9.2877745492617e-05,3.11953448788147
"636","TC0300011485.hg.1","27086","FOXP1",1.15587281150645,8.88262141583179,5.76864799346856,1.27857675613213e-05,9.2877745492617e-05,3.11833629825709
"637","TC1900010792.hg.1","162989","DEDD2",-1.14391553544928,6.57760493066338,-5.7650418150142,1.28876872465452e-05,9.33135838467645e-05,3.11039186052245
"638","TC0200016662.hg.1","805","CALM2",-1.65702961890096,6.95044538596657,-5.76452269153949,1.29024273332457e-05,9.33135838467645e-05,3.10924811130955
"639","TC0600012968.hg.1","100128327","TRAPPC3L",-1.82482879095247,4.52323275441634,-5.7643843153879,1.29063593242603e-05,9.33135838467645e-05,3.10894323166671
"640","TC0500013232.hg.1","4090","SMAD5",1.8354561685942,6.98187709374501,5.76356047620592,1.29297943210147e-05,9.33369527548252e-05,3.10712805073515
"641","TC0800007738.hg.1","6386","SDCBP",-1.42937268781353,9.40162970437583,-5.75872010466224,1.30683667492526e-05,9.4190100439231e-05,3.09646167813212
"642","TC2000007251.hg.1","10398","MYL9",-1.87122721784349,8.2959606482309,-5.75335778234764,1.32236584600044e-05,9.51609066747981e-05,3.08464215648551
"643","TC1200010944.hg.1","9880","ZBTB39",1.43842924676847,4.6986736787287,5.75118959559636,1.32869839484877e-05,9.546790955212e-05,3.07986220014573
"644","TC1600009916.hg.1","728888","NPIPB11",1.73693570839406,8.35089382984965,5.74340878151938,1.3516803262185e-05,9.69683712287186e-05,3.06270453918623
"645","TC1900011990.hg.1","6141","RPL18",1.23349343984667,9.43305400450629,5.7425280427223,1.35430725003311e-05,9.70061937233019e-05,3.06076198952642
"646","TC0100016356.hg.1","2153","F5",-1.48629501331758,5.97834037954142,-5.74113195652208,1.35848198160364e-05,9.7154593730787e-05,3.05768262307265
"647","TC0100007370.hg.1","11123","RCAN3",1.64437410649543,6.16593765285843,5.73988737491929,1.36221477463341e-05,9.72709777249821e-05,3.05493725551408
"648","TC0600011136.hg.1","8339","H2BC8",-1.57398079065138,6.2870549418663,-5.73711653373902,1.37056293788501e-05,9.77160613121724e-05,3.04882458105471
"649","TC0600014241.hg.1","51256","TBC1D7",-1.55065047045964,6.3772889100374,-5.73627595948139,1.37310581305388e-05,9.77465155055307e-05,3.04697005077978
"650","TC0400012015.hg.1","2996","GYPE",2.04651073430827,4.62561911009503,5.73465094048283,1.37803546537641e-05,9.79465207698313e-05,3.04338461168136
"651","TC1700012269.hg.1","104909134","LINC02210-CRHR1",1.52268337825621,5.62594703467901,5.73014768423822,1.39179141954175e-05,9.86369282329088e-05,3.03344715412578
"652","TC0100007406.hg.1","26119","LDLRAP1",1.17632691918735,7.61498324413373,5.73007356961387,1.39201898718304e-05,9.86369282329088e-05,3.03328358518808
"653","TC0700008870.hg.1","858","CAV2",-1.89394889079968,3.55643435381089,-5.7291095079389,1.39498259400977e-05,9.86955525930344e-05,3.03115587396423
"654","TC1800009223.hg.1","51444","RNF138",-1.10393706335183,6.75536786714078,-5.72448432763186,1.40929087054337e-05,9.92840252412498e-05,3.02094658708078
"655","TC0700011550.hg.1","100101267","POM121C",1.22132478684334,8.37820431220717,5.72403083382997,1.41070184415112e-05,9.92840252412498e-05,3.01994545462453
"656","TC0400012811.hg.1","1633","DCK",1.25290907824056,6.65015932330901,5.72401640216885,1.41074676969557e-05,9.92840252412498e-05,3.01991359494312
"657","TC1400010755.hg.1","379025","PSMA3-AS1",-1.00113582167456,6.64148369149224,-5.72353727229637,1.41223912551887e-05,9.92840252412498e-05,3.01885584370043
"658","TC1600010772.hg.1","55697","VAC14",1.04998703886131,5.5920566234459,5.72295811125773,1.41404520798144e-05,9.92840252412498e-05,3.01757722586257
"659","TC0200008005.hg.1","8291","DYSF",-1.67651610804512,7.07639139329545,-5.72221337703645,1.41637109682606e-05,9.92964259079876e-05,3.01593301828705
"660","TC0100008807.hg.1","91624","NEXN",-1.47703737959544,4.20791070655153,-5.71727075291696,1.43190703233963e-05,0.000100233492263774,3.00501930262635
"661","TC0700013594.hg.1","89122","TRIM4",1.34467630878649,6.32227526890173,5.71588864437697,1.43628248367367e-05,0.000100387671324847,3.00196702849021
"662","TC0100006818.hg.1","5226","PGD",-1.34016513710615,7.30859864076774,-5.71486548470146,1.43953039535351e-05,0.000100462695264852,2.99970733257247
"663","TC0600011145.hg.1","8365","H4C8",-1.47811937304937,7.33904685284241,-5.70969874359102,1.4560468691585e-05,0.000101290431397088,2.98829464146695
"664","TC1400009016.hg.1","254170","FBXO33",-1.06134508500219,5.45249508362674,-5.70710057576983,1.46442557250858e-05,0.000101290431397088,2.98255453815376
"665","TC1700009368.hg.1","7531","YWHAE",-1.30700599785653,7.1551436173142,-5.70671440470759,1.46567512223278e-05,0.000101290431397088,2.98170131352054
"666","TC1700008709.hg.1","2186","BPTF",1.12016474483329,8.19476345842676,5.70653985332839,1.46624028341311e-05,0.000101290431397088,2.98131564624218
"667","TC0300011516.hg.1","317649","EIF4E3",-1.1929224717422,8.06976261933012,-5.7063178705227,1.46695933991861e-05,0.000101290431397088,2.9808251756409
"668","TC0300009738.hg.1","59343","SENP2",-1.50457984300894,5.97898310176892,-5.70604533936115,1.4678426284527e-05,0.000101290431397088,2.98022301138868
"669","TC0200013096.hg.1","55233","MOB1A",-0.993668681919672,9.02627131209218,-5.70534429785486,1.47011724449355e-05,0.000101290431397088,2.97867400686095
"670","TC1100012681.hg.1","54414","SIAE",-1.54657914860781,6.07991003345258,-5.70503897196212,1.47110903962712e-05,0.000101290431397088,2.97799934977891
"671","TC0700007267.hg.1","57002","YAE1",1.49287321931666,3.57587469856396,5.70503469660651,1.4711229321958e-05,0.000101290431397088,2.97798990275708
"672","TC0100007378.hg.1","25932","CLIC4",-1.06314893060593,6.50944836519982,-5.70219393899258,1.48038359126932e-05,0.000101776371899766,2.97171240596735
"673","TC1200008003.hg.1","29110","TBK1",-1.45667219744324,5.854755949565,-5.70050167620826,1.48592857784451e-05,0.000102005795388434,2.96797244282158
"674","TC1200012574.hg.1","7289","TULP3",1.38273027892856,6.02218451404312,5.69003729487775,1.52069224942704e-05,0.000104219800580401,2.94483904822419
"675","TC0100007105.hg.1","23569","PADI4",-1.1916691094084,6.48898327134349,-5.68899593156855,1.5241969851547e-05,0.000104219800580401,2.94253629523636
"676","TC2000009944.hg.1","51507","RTF2",-1.18696386983407,7.06674896792305,-5.68877318074524,1.52494773143617e-05,0.000104219800580401,2.94204371443457
"677","TC1100012984.hg.1","55226","NAT10",1.56900802057364,4.64946887510845,5.6862840701038,1.53336266800139e-05,0.000104596908310088,2.93653905556093
"678","TC1900009893.hg.1","8529","CYP4F2",-1.48800827785411,6.5349248946508,-5.68541332587219,1.53631759912714e-05,0.000104596908310088,2.93461325396416
"679","TC1900011719.hg.1","147923","ZNF420",1.15070670526322,4.32867378507307,5.68462027806806,1.5390139322113e-05,0.000104596908310088,2.93285922205792
"680","TC1200006700.hg.1","55810","FOXJ2",1.27919184594154,6.37260571764943,5.68381582068797,1.54175400503312e-05,0.000104596908310088,2.93107988732257
"681","TC0700008141.hg.1","5782","PTPN12",-1.90074506800075,7.27939276284069,-5.68380655428385,1.54178559651884e-05,0.000104596908310088,2.93105939107997
"682","TC0100006852.hg.1","29914","UBIAD1",1.09115038058901,7.46501738223414,5.67800007467133,1.56171216803416e-05,0.000105711358905103,2.91821433826534
"683","TC1700009049.hg.1","9489","PGS1",-1.19250801656357,6.59982301278205,-5.67768841539149,1.56278913706029e-05,0.000105711358905103,2.91752478776439
"684","TC0100015246.hg.1","3738","KCNA3",1.62600921883868,6.72196448158801,5.67130579486086,1.58501283078233e-05,0.000107057884184421,2.90340091265278
"685","TC0600012554.hg.1","60468","BACH2",1.46015235131765,6.14034259474444,5.66681834927515,1.60083106806649e-05,0.000107821017326112,2.8934682519805
"686","TC0500012978.hg.1","79930","DOK3",-1.27064270128616,7.41193506663715,-5.6667766699808,1.600978742115e-05,0.000107821017326112,2.89337598779291
"687","TC0300012812.hg.1","29909","GPR171",1.54932819710014,5.27257071260534,5.66211054505898,1.6175997423821e-05,0.000108781816736613,2.883045583273
"688","TC0700007949.hg.1","9883","POM121",1.09540372603724,7.78324785772175,5.65346663573919,1.64885780342917e-05,0.000110722718776785,2.86390271372765
"689","TC0900009513.hg.1","90871","DMAC1",1.13829218401644,4.9313060104128,5.65140675299435,1.65639748920636e-05,0.000111067582004839,2.85933973623642
"690","TC0Y00006730.hg.1","9086","EIF1AY",-2.9009559270866,5.40345999008943,-5.64820290797665,1.66819451873453e-05,0.000111615058441784,2.85224182108972
"691","TC0400012173.hg.1","6423","SFRP2",2.03639681547497,3.96087667280948,5.64787843588241,1.66939405591499e-05,0.000111615058441784,2.85152291449379
"692","TC1400009732.hg.1","11161","ERG28",1.18577745275839,7.44584399507252,5.6472236873714,1.67181727551702e-05,0.000111615546429027,2.85007220795584
"693","TC1000011718.hg.1","51063","CALHM2",0.988315465967478,7.0564886684269,5.64645404771252,1.67467030755186e-05,0.000111644687170124,2.84836688385053
"694","TC1800009286.hg.1","100526842","RPL17-C18orf32",-1.69745677440649,7.70759768475103,-5.64551754298494,1.67814862191672e-05,0.000111715369355263,2.84629174691394
"695","TC0500007143.hg.1","6502","SKP2",1.20142051027459,5.02969389730333,5.63996611864326,1.6989197076522e-05,0.000112935382005082,2.83398886378548
"696","TC0500009690.hg.1","80230","RUFY1",-1.29885596743241,6.15640862869572,-5.63826116613666,1.70535156209243e-05,0.00011320006058717,2.83020976605343
"697","TC0X00007709.hg.1","5230","PGK1",-1.30249133517545,6.97138547053694,-5.62592461508651,1.7526389122651e-05,0.000116172048416998,2.80285637913189
"698","TC0500009076.hg.1","1836","SLC26A2",1.09404839028014,3.77488273503664,5.62384823589062,1.76072879056036e-05,0.000116469414697077,2.79825096310251
"699","TC0900010607.hg.1","23287","AGTPBP1",-1.61464169027646,7.07028652159587,-5.62348009090525,1.76216711846876e-05,0.000116469414697077,2.79743437020934
"700","TC1100012012.hg.1","51503","CWC15",-1.11847325661052,4.21813350881834,-5.62146045604172,1.77007915810059e-05,0.000116795068946739,2.79295431375702
"701","TC0400012769.hg.1","683","BST1",-1.35048799735561,8.25593119155012,-5.62093330189342,1.77215028856415e-05,0.000116795068946739,2.7917848850337
"702","TC1200008675.hg.1","7296","TXNRD1",-1.07579928137677,6.66057939731643,-5.61762970770555,1.78518630049053e-05,0.000117486619775872,2.78445560793863
"703","TC0200009440.hg.1","23518","R3HDM1",1.43432691051491,7.38958763094084,5.61187006011786,1.80814893321618e-05,0.000118828564316625,2.77167472455845
"704","TC1700008690.hg.1","26207","PITPNC1",1.18133227283306,7.09959429462322,5.61068786314274,1.81289936969202e-05,0.000118971521136039,2.76905096515248
"705","TC0400009217.hg.1","11275","KLHL2",-1.60244951710608,6.61848308112948,-5.6082010360859,1.82293392171237e-05,0.000119460350614343,2.76353125507322
"706","TC1500010857.hg.1","2038","EPB42",2.66517596237199,6.31111490350182,5.60709658128973,1.82740868405864e-05,0.000119583967710353,2.76107962836533
"707","TC2000009504.hg.1","7764","ZNF217",1.22536390900458,8.54213406538442,5.60518269288064,1.83518952748531e-05,0.000119923276053495,2.75683095836968
"708","TC0400011424.hg.1","3015","H2AZ1",-1.47417867857414,6.38535288364213,-5.60231579228925,1.84690823908365e-05,0.000120518588482577,2.75046598672248
"709","TC0500011497.hg.1","2745","GLRX",-1.31706310431759,7.08315070349519,-5.58315839149015,1.92720498871454e-05,0.000125580917459255,2.70791220795794
"710","TC0X00010473.hg.1","1831","TSC22D3",-1.23289257666196,8.67417692400232,-5.58109456917908,1.93606568544813e-05,0.000125980612208033,2.70332569413512
"711","TC1600007315.hg.1","50615","IL21R",1.32983798644783,4.28298723133434,5.5707047630333,1.9813094230479e-05,0.000128743312721256,2.68022953610668
"712","TC1700007014.hg.1","7314","UBB",1.18380035028902,10.1540950168523,5.56821283825369,1.992320625702e-05,0.000129276984420551,2.67468847465702
"713","TC2000007928.hg.1","128611","ZNF831",1.02155876125104,5.57428706253804,5.56447817898372,2.00894041847876e-05,0.000130007010749362,2.66638290123582
"714","TC0200015314.hg.1","9262","STK17B",-1.26656950405571,9.67638976549096,-5.56442026504497,2.00919925703559e-05,0.000130007010749362,2.66625409449051
"715","TC0X00009124.hg.1","5277","PIGA",-1.42955719405496,5.57874718504762,-5.5618809792175,2.02058183185358e-05,0.000130560672212078,2.66060612539286
"716","TC1100009398.hg.1","4900","NRGN",-1.20722325331668,7.33951224770095,-5.55659260752735,2.04449948066626e-05,0.000131815237136609,2.64884148672893
"717","TC0800012308.hg.1","137872","ADHFE1",1.61823502414451,4.82145405766894,5.55534797978054,2.05017048701273e-05,0.000131815237136609,2.64607225474945
"718","TC1500007554.hg.1","23060","ZNF609",1.28646546736728,6.43404713799336,5.55520407441948,2.05082721168891e-05,0.000131815237136609,2.64575206291108
"719","TC0100016715.hg.1","5743","PTGS2",-1.90394843456256,6.01275390292444,-5.55507634585919,2.05141029223423e-05,0.000131815237136609,2.64546786300725
"720","TC2000007819.hg.1","1477","CSTF1",1.43186823050617,5.16834607092754,5.55367906376163,2.05779995744301e-05,0.000132042163935926,2.64235876265549
"721","TC1000007878.hg.1","26128","KIFBP",1.42392762426167,3.49609450235779,5.54810793123395,2.08347922658273e-05,0.000133431444063347,2.62996048436258
"722","TC2100007803.hg.1","351","APP",-1.18964584892284,6.89482162720489,-5.54773123426448,2.08522732930165e-05,0.000133431444063347,2.62912205334991
"723","TC1200009735.hg.1","51258","MRPL51",-1.90041462020275,4.58503932471234,-5.5471052929995,2.08813539242061e-05,0.000133432718021898,2.62772883738811
"724","TC1500010020.hg.1","84993","UBL7",1.18496239035107,7.64492784338777,5.54332152727735,2.10580287804043e-05,0.000134375819013077,2.61930613406748
"725","TC0100008536.hg.1","10207","PATJ",1.35961087860263,4.26063860070115,5.54115019403738,2.11601036708254e-05,0.000134840936495467,2.61447208623974
"726","TC2200009274.hg.1","60489","APOBEC3G",1.34833825199851,6.52471435552388,5.53895786019635,2.126367886677e-05,0.000135214268135163,2.60959081435467
"727","TC0200008807.hg.1","5903","RANBP2",-1.43519651969616,6.09918218401463,-5.53867197196697,2.12772235788449e-05,0.000135214268135163,2.60895424411441
"728","TC1000007876.hg.1","9188","DDX21",-1.14292798431202,6.49420207950878,-5.53694540877172,2.13592117065884e-05,0.00013550853577475,2.60510963843255
"729","TC0100013744.hg.1","64769","MEAF6",1.09763806297451,6.68839253080466,5.53646270903709,2.13821910345872e-05,0.00013550853577475,2.60403473975933
"730","TC1200012752.hg.1","3823","KLRC3",2.59181384849147,5.80573677852743,5.53444263928675,2.14786325819047e-05,0.000135933263737534,2.59953610469155
"731","TC0200012713.hg.1","53335","BCL11A",1.3564153825671,6.43326533288932,5.53362393449087,2.15178454090262e-05,0.000135956008222025,2.59771275964526
"732","TC0700007505.hg.1","10320","IKZF1",1.06606748193181,8.70015519484718,5.53301292659884,2.15471580140632e-05,0.000135956008222025,2.59635193551791
"733","TC2100007597.hg.1","6782","HSPA13",-1.32534600294894,5.42807993653992,-5.53252678243328,2.15705095295984e-05,0.000135956008222025,2.59526917918403
"734","TC1500010866.hg.1","5873","RAB27A",-1.31775661428889,6.77729258892516,-5.52439234783623,2.19650993794043e-05,0.000138254440235488,2.5771484703224
"735","TC1700012271.hg.1","9570","GOSR2",1.32726399958317,5.23563453932441,5.52218844350095,2.2073272144518e-05,0.000138746282051256,2.57223782158356
"736","TC0200007049.hg.1","54867","TMEM214",1.05398760778889,6.76241586706606,5.51594398311238,2.23827303544892e-05,0.000140412878859029,2.55832160624678
"737","TC1200009235.hg.1","91574","MTRFR",1.14530766106385,6.36641431119796,5.51527826333107,2.2415982006385e-05,0.000140412878859029,2.55683777988624
"738","TC1100010274.hg.1","144108","SPTY2D1",-1.08195861084569,5.20038601999507,-5.51500611850402,2.24295897398189e-05,0.000140412878859029,2.55623118245423
"739","TC1000007404.hg.1","55454","CSGALNACT2",-1.54200603858159,7.10434690873811,-5.51259739368724,2.25503988742708e-05,0.000140899731628264,2.5508619403047
"740","TC1100013110.hg.1","3703","STT3A",1.070426542504,8.93754621584532,5.51224049981128,2.25683552824492e-05,0.000140899731628264,2.55006634721166
"741","TC0100017028.hg.1","84919","PPP1R15B",-1.29619292999412,7.9242231937641,-5.50874429427746,2.274503430314e-05,0.000141811145047917,2.5422719023339
"742","TC0900007663.hg.1","84131","CEP78",1.6894529944327,5.23202479019834,5.50569909444429,2.29000731500214e-05,0.000142585361122775,2.53548196730551
"743","TC0700013615.hg.1","168850","ZNF800",1.14073724655936,7.8849715376606,5.50075829310575,2.31539224461956e-05,0.000143971900001916,2.52446347345325
"744","TC0400012941.hg.1","100499177","THAP9-AS1",-1.1214697399458,5.51405833905703,-5.49886410484917,2.32520030073345e-05,0.00014418857254775,2.52023861596452
"745","TC1500007601.hg.1","51495","HACD3",1.53838048896227,4.55648661449903,5.49858849756873,2.32663092063489e-05,0.00014418857254775,2.51962386400038
"746","TC1600011365.hg.1","100507607","NPIPB9",1.72730341124079,7.5470180373151,5.49827877070569,2.32823972122557e-05,0.00014418857254775,2.51893299836493
"747","TC1900007963.hg.1","163087","ZNF383",1.45069287578105,5.19976227544485,5.49013957072304,2.37092659213946e-05,0.000146635620558023,2.50077469078046
"748","TC0800009853.hg.1","55909","BIN3",-1.09251994081845,6.2935586433091,-5.48746000855377,2.38515407182899e-05,0.000147318339730614,2.49479528081566
"749","TC0800008321.hg.1","55353","LAPTM4B",-1.52125019641913,4.05234664971595,-5.48490414960509,2.39880599406665e-05,0.000147963734213457,2.48909127384743
"750","TC0100007552.hg.1","83667","SESN2",-1.376369765667,5.8576086046181,-5.47440464509895,2.45573091885168e-05,0.000151273024601264,2.46565260404946
"751","TC0500011260.hg.1","256987","SERINC5",1.10894890458049,7.00616949766588,5.47275362857723,2.46480692599596e-05,0.000151629933396822,2.46196598857784
"752","TC0500013316.hg.1","4064","CD180",2.19232108998257,6.57676888174794,5.47085777882894,2.47527110073189e-05,0.000152071176667305,2.45773235744071
"753","TC1100013222.hg.1","114769","CARD16",-1.50772281611094,7.87122591782095,-5.4688030031342,2.48666371348378e-05,0.000152568211902989,2.45314344385904
"754","TC0400012634.hg.1","57587","CFAP97",1.22491209591481,5.61658324713166,5.46654000265458,2.49927279778252e-05,0.000153138465858823,2.44808904173033
"755","TC0200008984.hg.1","11159","RABL2A",1.22817014205264,5.23351731062608,5.46244657926679,2.52224683176764e-05,0.000154341461758497,2.4389451697733
"756","TC1800007215.hg.1","115106","HAUS1",-1.05183631841687,3.23635151716244,-5.45991632582839,2.53655542913806e-05,0.000155011720669548,2.43329231071543
"757","TC1200007652.hg.1","160622","TAMALIN",-1.15358818248322,4.92390358285724,-5.4580730734101,2.54703119512381e-05,0.000155446289583514,2.4291739068596
"758","TC1300008840.hg.1","3936","LCP1",-1.00021486115468,10.295257424894,-5.45522765623196,2.56328937946447e-05,0.000156232149513534,2.42281572607878
"759","TC0700012293.hg.1","64418","TMEM168",1.38214671045634,4.62189053290101,5.45278122171062,2.5773525570605e-05,0.000156882329560205,2.41734847829323
"760","TC0100013441.hg.1","2268","FGR",-1.02177939647946,8.75959772611285,-5.4511953435873,2.58651094302866e-05,0.000157213951944856,2.41380408690141
"761","TC0200016502.hg.1","8809","IL18R1",-1.66530049834876,5.1432197215023,-5.45066061979237,2.58960643787955e-05,0.000157213951944856,2.41260894173439
"762","TC0900006969.hg.1","51510","CHMP5",-1.66624363815333,5.76245934182964,-5.44702606643296,2.61074719932308e-05,0.000158289397124313,2.40448475180957
"763","TC1900006977.hg.1","3383","ICAM1",-1.86035620732776,8.12396473529593,-5.44574468893107,2.61824240978112e-05,0.000158515538115878,2.40162023937304
"764","TC1900008496.hg.1","23645","PPP1R15A",-1.75329801664011,6.90460976778709,-5.44521635589992,2.62133920174309e-05,0.000158515538115878,2.40043910915479
"765","TC1900010528.hg.1","339324","ZNF260",1.80998257256149,4.27883331113908,5.440191815753,2.65097779137562e-05,0.00016009826661641,2.38920505309831
"766","TC0200015771.hg.1","7277","TUBA4A",-1.12369641492624,9.31757120901404,-5.42754394942904,2.72710849451656e-05,0.000164386608543046,2.36091610249131
"767","TC1100012508.hg.1","6230","RPS25",-1.40939234830417,8.54423050671819,-5.42721756597217,2.72910235395057e-05,0.000164386608543046,2.36018589849583
"768","TC1100011131.hg.1","65998","ZFTA",1.27848849558707,10.3526141452751,5.42467699577464,2.74467352574864e-05,0.000165109266783317,2.35450165171849
"769","TC0200016668.hg.1","10936","GPR75",1.10782209970574,3.81459698581486,5.42342200267291,2.75239882139682e-05,0.000165358680817338,2.35169352306138
"770","TC0X00006758.hg.1","22866","CNKSR2",1.21673206103659,5.318107356632,5.42125878307355,2.7657669806918e-05,0.000165946018841508,2.34685283835095
"771","TC0X00007031.hg.1","1654","DDX3X",-1.16668246429346,7.9882160438575,-5.41585042865492,2.79948000466341e-05,0.000167750941913683,2.33474856239989
"772","TC2200006881.hg.1","23523","CABIN1",0.984714548393366,6.49593773207749,5.40980385066007,2.83766837759434e-05,0.000169641689323379,2.32121272516329
"773","TC0700012131.hg.1","5001","ORC5",1.37083053238426,5.72466591399912,5.40969240823982,2.83837718283489e-05,0.000169641689323379,2.32096321940018
"774","TC0200011080.hg.1","64708","COPS7B",1.15683211479904,6.47247555577063,5.40701955345607,2.85543154091428e-05,0.000170440487325891,2.31497868949268
"775","TC0100011665.hg.1","64757","MTARC1",-1.17393091786099,6.51099852609947,-5.39935536450712,2.90491569274109e-05,0.000173170458070501,2.29781494201222
"776","TC0100008927.hg.1","51100","SH3GLB1",-1.30850781336376,7.38379524259472,-5.39831458123136,2.91170272073853e-05,0.000173351373322319,2.29548372420621
"777","TC1200006771.hg.1","29121","CLEC2D",1.45406116196213,7.89526100814697,5.39453465978643,2.93648828308816e-05,0.000174602006021458,2.28701637166209
"778","TC2200006855.hg.1","266747","RGL4",-1.14139499190922,5.37503228738421,-5.39321085967299,2.94521947353519e-05,0.000174896066423298,2.28405063882925
"779","TC0900008574.hg.1","22954","TRIM32",1.22598552666439,4.12672285465184,5.39208295736767,2.95267950948323e-05,0.000175113983745989,2.28152365444005
"780","TC0200014672.hg.1","4929","NR4A2",-2.39551427908204,4.51869200247806,-5.38932896330774,2.97097577091486e-05,0.000175973180277265,2.27535304558201
"781","TC0100013205.hg.1","1889","ECE1",-1.22951901328937,8.78121547200942,-5.38736637970309,2.98408482930554e-05,0.000176391253748562,2.27095525673465
"782","TC0100016120.hg.1","93183","PIGM",1.16024359232795,4.99551208860621,5.38712963624709,2.98567013920727e-05,0.000176391253748562,2.27042473476356
"783","TC0100014964.hg.1","30836","DNTTIP2",-1.4792902241086,4.7556872382556,-5.38519986491638,2.99862460018219e-05,0.000176930340393892,2.26610009316094
"784","TC0200015194.hg.1","7035","TFPI",-1.63778065007806,3.94582095630136,-5.38454675400245,3.00302187999263e-05,0.000176963789356708,2.26463638765272
"785","TC0X00008718.hg.1","8776","MTMR1",1.07438645986467,6.75892471386784,5.38330401623524,3.01140719247251e-05,0.000177124478642269,2.26185114678186
"786","TC1900008384.hg.1","808","CALM3",-1.12276581331347,8.3967428180485,-5.38300675968773,3.01341645482302e-05,0.000177124478642269,2.26118491079848
"787","TC0800007978.hg.1","23643","LY96",-1.73281074119365,5.1701711774716,-5.37812688757615,3.04659748671862e-05,0.000178847273044981,2.2502466051088
"788","TC0500012100.hg.1","9555","MACROH2A1",-0.955428760811285,8.49353607904257,-5.37673423775084,3.0561351093068e-05,0.000179179494987277,2.2471245689121
"789","TC0700010005.hg.1","90637","ZFAND2A",-1.14242081450644,6.40797445231484,-5.37119690456923,3.0943601361527e-05,0.000181190669569398,2.23470928691462
