"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC0300013978.hg.1",1.00236804759528,7.27806248999277,4.32416199193779,0.000339684729425669,0.00109975014011674,-0.216236965292231
"TC0600010121.hg.1",0.925438875253462,8.9936770688656,4.32359507909567,0.00034013155853681,0.00110042563056027,-0.21753987374109
"TC1600010780.hg.1",-1.09562316837899,5.04670719300741,-4.32065360452845,0.000342459473924376,0.00110718178413619,-0.224300088031776
"TC0400012949.hg.1",1.05603589676855,5.25691349151698,4.319628792734,0.000343274278315445,0.00110826819947369,-0.226655337286554
"TC2200006894.hg.1",1.10076516740557,4.73522580169613,4.31938795223481,0.000343466047749889,0.00110826819947369,-0.227208842130616
"TC0400006706.hg.1",1.30073367102213,7.50414354868151,4.31881495108006,0.000343922733423674,0.00110826819947369,-0.228525724096144
"TC0500012455.hg.1",-0.933769266395925,7.02619339207468,-4.31873711866377,0.000343984813443477,0.00110826819947369,-0.228704599826703
"TC1600011350.hg.1",-0.763744090522011,6.73818316865675,-4.31872443061676,0.000343994934641833,0.00110826819947369,-0.228733759699417
"TC1000007471.hg.1",1.20234373741059,7.70012952414062,4.31653471250218,0.000345746154878342,0.00111313396204735,-0.233766187140438
"TC1600011501.hg.1",-1.00785504767138,8.86644089056913,-4.31545431608636,0.000346613497636682,0.00111488956570559,-0.236249149431454
"TC1400008763.hg.1",-1.20888836679039,6.21705058245973,-4.31525457138704,0.000346774092190246,0.00111488956570559,-0.236708200841321
"TC0200012189.hg.1",0.958541095474807,5.67361419115627,4.31481913286059,0.000347124443672655,0.00111523986771048,-0.237708920542413
"TC0X00006957.hg.1",1.14066295628199,5.35524727228722,4.31332091696934,0.000348332620670579,0.00111834378561367,-0.24115209134859
"TC1400009668.hg.1",1.05199823732065,6.29259244356111,4.31281243772783,0.000348743623696597,0.00111888579269325,-0.242320664467869
"TC1100009068.hg.1",-1.45587459536673,5.55959947444987,-4.31000496534304,0.000351021691297264,0.00112541305606756,-0.248772683022171
"TC1900008329.hg.1",1.0642405699027,8.4767598074132,4.30833603809113,0.000352382991781736,0.00112899405133954,-0.252608112380514
"TC1600007335.hg.1",-1.03061155762555,4.2320701656105,-4.30664195948544,0.000353770234673101,0.00113265314219662,-0.256501318537283
"TC0100018481.hg.1",0.873090523175361,7.00520473016805,4.30597934082812,0.000354314330402537,0.0011336095612602,-0.258024092864384
"TC1100007408.hg.1",-0.978337115237035,3.32737534006786,-4.30364778111475,0.000356235538061349,0.00113896760265982,-0.263382255414951
"TC1800008231.hg.1",0.9947561861248,5.54081631552586,4.30247287896568,0.000357207622472516,0.00114128576474621,-0.266082281757057
"TC1000009296.hg.1",0.968663045628446,6.69065399633814,4.29900474370293,0.000360092647222558,0.00114970838297735,-0.27405227905573
"TC0500013342.hg.1",-0.994559049770431,7.52453876128239,-4.29777540138602,0.000361120907416738,0.00115219516040423,-0.276877358470387
"TC1600007985.hg.1",0.939483360697806,4.37168365162594,4.29174224491194,0.000366210161733545,0.00116762660262869,-0.290741577925827
"TC0100013194.hg.1",0.853055516972853,8.92234372514518,4.29083492091754,0.000366981742406457,0.00116927975856402,-0.292826579149684
"TC1100012186.hg.1",-1.11554838430514,4.73582572230242,-4.28734380180802,0.000369965825483537,0.00117797526790761,-0.3008489736111
"TC1700010426.hg.1",-1.03128722425964,4.80963068326306,-4.2826105268771,0.000374050631948543,0.00119016110165446,-0.31172555011256
"TC0300012007.hg.1",-1.24405971984385,4.05231403751851,-4.28051673745466,0.000375871993564475,0.00119513324863584,-0.316536777080433
"TC1300006886.hg.1",-1.39184848334295,4.38497258495639,-4.27659137073796,0.00037931066528617,0.00120523746466445,-0.325556559720168
"TC0100016296.hg.1",-0.896176534220318,4.63767858404822,-4.27387225626009,0.000381711154672916,0.00121203129525008,-0.331804478169314
"TC0600014264.hg.1",1.03047671398255,6.20732726800606,4.27352868645239,0.000382015548955135,0.0012121647226461,-0.332593918094057
"TC1000009920.hg.1",0.855356388720796,6.04776076954271,4.27206439929567,0.00038331560726248,0.00121545511705742,-0.335958476650065
"TC1200012799.hg.1",1.33595835749815,4.48481260542684,4.27125403473267,0.000384036993692605,0.00121690734626875,-0.337820475527754
"TC0200016752.hg.1",-1.25352115090578,4.72139542633677,-4.26923016571072,0.000385844602815152,0.00122179716587114,-0.342470741114391
"TC0200013323.hg.1",-1.04816475689309,7.06706728935142,-4.26850472459278,0.000386494605580242,0.00122301717656214,-0.34413758132925
"TC0500009353.hg.1",0.821540416748968,5.01371935315242,4.26817396325084,0.000386791336100657,0.00122311839341891,-0.344897566589478
"TC1500007645.hg.1",-1.36618558152888,4.7259335182241,-4.26551648186994,0.000389183718126604,0.00122984184524276,-0.351003565311713
"TC0700009680.hg.1",-2.29211801599189,5.09116221513613,-4.26486747258713,0.000389770239341227,0.00123085338739335,-0.352494755273269
"TC1200006771.hg.1",-1.14872621944104,7.89526100814697,-4.26174879536565,0.000392601048986645,0.00123894593327753,-0.359660269424467
"TC0100011520.hg.1",1.08709227878997,7.78793748206678,4.2573429409369,0.000396635447211141,0.00125008734335334,-0.369782974046097
"TC1100012930.hg.1",-0.911905766992933,4.67529127607584,-4.25702229143013,0.000396930682903917,0.00125008734335334,-0.370519673316718
"TC1100007507.hg.1",1.24798158077253,7.96492343752357,4.25700857322092,0.000396943318766094,0.00125008734335334,-0.370551191167918
"TC1500008470.hg.1",1.23522197481352,5.29247650586953,4.25514174487695,0.000398666629932952,0.00125465928493886,-0.374840238330875
"TC0100016145.hg.1",-0.912068126433348,5.89371388530676,-4.25283629174918,0.000400805216558645,0.00126053104186586,-0.380136952930742
"TC1200008370.hg.1",-0.953229064802869,4.44493896383082,-4.25172094504017,0.000401843966075832,0.00126293817909547,-0.38269940080191
"TC1500007034.hg.1",1.13791736740177,8.23499413363103,4.24972387919237,0.000403710639452173,0.00126794232105305,-0.387287499988779
"TC1600011535.hg.1",1.18942070275885,5.81408462454042,4.24826841954309,0.0004050765514594,0.00127136798080328,-0.3906312612584
"TC0200013750.hg.1",0.830616172216844,3.96977002205138,4.24509563252267,0.000408070234652963,0.00127989442233312,-0.397920274721812
"TC0800008940.hg.1",0.910122779073629,7.04746228324052,4.2442087890711,0.000408910980701593,0.00128166128279604,-0.39995763733249
"TC1900010863.hg.1",-0.93779864799101,4.84800274529359,-4.2414531313621,0.000411534514087458,0.00128900980005699,-0.406288176998716
"TC1500009782.hg.1",-1.2886299953415,5.29586776174904,-4.24085688071356,0.000412104396457501,0.00128992026533446,-0.407657919190106
"TC0100008094.hg.1",-0.793299845904857,7.10477223638847,-4.2403574827091,0.000412582318911352,0.00129054185062319,-0.408805160977908
"TC0600010375.hg.1",-1.08823161129183,4.82650704926489,-4.23928847912562,0.000413607223234477,0.0012928723757397,-0.411260914101086
"TC0100017748.hg.1",1.07721163017304,6.01988011026145,4.23350789034068,0.000419193783385887,0.00130944914079973,-0.424539933422766
"TC0300007068.hg.1",0.916073811657447,8.23543757596043,4.23241668548538,0.000420256828578747,0.00131118639872545,-0.427046552432308
"TC0200011745.hg.1",1.20420553274144,4.91728213016318,4.23235444467727,0.000420317544699652,0.00131118639872545,-0.427189525828128
"TC0100015864.hg.1",0.917676659596512,6.99985562829639,4.23084157300287,0.000421796066989141,0.00131408239562401,-0.430664721893883
"TC0100012523.hg.1",-0.915228210352463,5.9516516009993,-4.23082247946711,0.000421814760326928,0.00131408239562401,-0.430708581109013
"TC1600010651.hg.1",-1.10633161230316,7.018133810103,-4.23023997357534,0.000422385456767094,0.00131497359182208,-0.432046635428273
"TC1900011951.hg.1",-1.04863518663988,4.50216775055693,-4.22844646612957,0.000424147474110613,0.00131956991945524,-0.436166399407046
"TC0900009946.hg.1",-0.958383214457537,5.20425943045497,-4.22740673296474,0.000425172327676113,0.00132186820583018,-0.438554683115308
"TC1400008921.hg.1",1.25769986175767,6.89541573369138,4.22354046999468,0.000429005110396784,0.00133288743109156,-0.447435366354665
"TC0500007408.hg.1",-1.80675797518663,5.50017238728957,-4.22193047339338,0.000430611372685185,0.00133697885874029,-0.451133390281982
"TC1500008317.hg.1",-0.991150795962304,6.60641225079284,-4.22016984352553,0.000432374827931626,0.00134155252185635,-0.455177346265504
"TC1600009958.hg.1",-1.02428739461322,8.84931372528371,-4.21658867280846,0.00043598413724701,0.00135184343226925,-0.463402671364567
"TC1200010407.hg.1",-1.19152387847885,3.75321404929645,-4.21599419024153,0.000436586209849505,0.00135280234037875,-0.464768068561023
"TC1500010923.hg.1",-1.05326525983784,5.23148346235578,-4.21519510792593,0.000437396808893429,0.00135368237724255,-0.466603375252536
"TC1400009842.hg.1",0.874894117509064,7.76677984440837,4.21513658810671,0.000437456231433578,0.00135368237724255,-0.466737781174375
"TC0200006757.hg.1",-1.37547427683059,5.72204837224562,-4.21474402753209,0.000437855057067966,0.00135400961422624,-0.467639396347492
"TC2000006571.hg.1",1.14950908120156,6.72780144058481,4.21298699377396,0.000439644607399728,0.00135863417136237,-0.471674831214561
"TC0200014809.hg.1",0.99992655172458,5.57168550975281,4.21079755098507,0.000441884841706084,0.00136464436409232,-0.476703301391683
"TC0900011603.hg.1",-1.02474744040087,6.48044814145388,-4.21006457950842,0.000442637372768773,0.00136605521856495,-0.47838668618199
"TC1500007601.hg.1",-1.17766286153665,4.55648661449903,-4.20928600623855,0.000443438130727981,0.00136761292654424,-0.480174789917374
"TC0100013182.hg.1",-1.04061375028501,5.44973017609037,-4.20705418916021,0.000445741603997835,0.00137380000698466,-0.485300400269986
"TC0500008632.hg.1",-1.07693419493037,3.57489688912035,-4.20614154653805,0.000446687002849266,0.00137579596877574,-0.487396351525853
"TC1600008928.hg.1",-1.39293824222483,8.41457996188664,-4.20470396873459,0.000448180258900506,0.00137862697233057,-0.490697817603408
"TC0700007399.hg.1",1.07560684006808,8.84504282390954,4.20468214342788,0.000448202968060717,0.00137862697233057,-0.490747940106025
"TC1200010655.hg.1",-0.964096037913938,5.12203972825339,-4.20395111222651,0.000448964270793141,0.0013800498543342,-0.492426770041493
"TC1900010673.hg.1",-1.05950597176965,5.68777666623712,-4.20191139341136,0.000451095318765939,0.00138567843929431,-0.497110967219593
"TC1900010391.hg.1",-1.08304029290488,6.19425202533651,-4.20023244784433,0.000452857050595709,0.00139016582973567,-0.500966580417379
"TC1400010039.hg.1",-0.787919087334942,6.91680694206925,-4.19630756765036,0.000457002430888567,0.00140195036738681,-0.509979613552734
"TC0400010085.hg.1",1.11608715681039,7.11489093853786,4.19602451000983,0.000457302857933316,0.00140195036738681,-0.510629608703558
"TC0600007792.hg.1",-0.82545642994994,5.85062773553265,-4.19427241441325,0.000459166880855987,0.00140673142543413,-0.514652964755421
"TC0200012095.hg.1",-1.0929391765832,7.02604818259647,-4.1936828910712,0.00045979577585913,0.00140772464179535,-0.516006677120479
"TC1600011365.hg.1",-1.31664460066219,7.5470180373151,-4.19108710680132,0.000462575213031674,0.00141529634715651,-0.521967232621521
"TC1100012471.hg.1",0.942488975289786,8.74681788772031,4.18668917270529,0.000467322813219512,0.00142887584187568,-0.532065589267678
"TC0600014101.hg.1",-1.0599235087962,5.23688897027373,-4.18573490676944,0.000468359383917975,0.00143109811752715,-0.534256672424799
"TC0300008563.hg.1",1.00642749989468,7.17922338122509,4.18473230292374,0.000469450945346724,0.00143348537177916,-0.536558719299546
"TC1900006895.hg.1",0.70744034120166,6.50190703157095,4.18231696908457,0.000472091069578398,0.001440594941514,-0.542104386289798
"TC1700009430.hg.1",-0.778766420442639,6.26840264408668,-4.18141880967148,0.000473076611729679,0.00144264946943308,-0.544166544865503
"TC1600006760.hg.1",1.22214016345432,7.33899282273808,4.18110015951074,0.000473426759185329,0.00144276492574948,-0.54489815518295
"TC0200009920.hg.1",1.29589014254986,5.4764638021779,4.18059612187441,0.000473981149580982,0.00144350224855909,-0.546055403726657
"TC1600008199.hg.1",-1.18846630915202,5.47217230135833,-4.17928524935786,0.000475426026302298,0.00144694877570265,-0.549065079408362
"TC2000008755.hg.1",-0.797357221211827,5.87484629535593,-4.17764867445943,0.000477236100026835,0.00145150150238576,-0.552822483274624
"TC1100013230.hg.1",-0.881622920491636,7.23756877486273,-4.17650825193239,0.000478501505731827,0.001454392734527,-0.555440731993578
"TC2000009469.hg.1",-1.01532764352662,4.17552913647862,-4.17321955076011,0.000482169496038221,0.00146406230979662,-0.562990931597422
"TC0900012212.hg.1",0.869534693053112,6.24852924970357,4.17308815401503,0.00048231663106287,0.00146406230979662,-0.563292586225403
"TC0100008079.hg.1",-0.84473998139668,4.90474604798543,-4.17226628771316,0.000483237959618768,0.00146589584598733,-0.565179378696979
"TC1300009637.hg.1",-0.863653182337546,4.89428153538589,-4.1704779039462,0.000485248874455777,0.00147103005248405,-0.56928498223447
"TC0600014206.hg.1",-0.781744731830661,6.21900782769782,-4.16729454964283,0.000488849114972556,0.00148097240076932,-0.576592812180547
"TC1900010707.hg.1",0.86472742946771,5.8360385329762,4.16658270231745,0.0004896578405383,0.00148231084844862,-0.578226917930376
"TC0700012131.hg.1",-1.05576198741545,5.72466591399912,-4.16634111460584,0.000489932611597629,0.00148231084844862,-0.578781499761598
"TC1200009749.hg.1",0.853967815957192,5.04452181260993,4.16591222374815,0.000490420793656277,0.0014828167975733,-0.579766045330305
"TC0200009938.hg.1",-1.38107572965321,6.02317096005338,-4.16492208409902,0.000491549676151734,0.00148525801427143,-0.582038952716315
"TC1900011795.hg.1",-0.785077829153907,8.44883655617997,-4.16355501638081,0.000493112585277552,0.00148900663005379,-0.585177069243994
"TC1200011598.hg.1",1.24699530362296,7.31554532425164,4.1616765867985,0.000495268239051242,0.00149441263806422,-0.589488935587766
"TC1300007774.hg.1",-1.01814379547404,6.76629308542284,-4.16138329218098,0.000495605670365642,0.00149441263806422,-0.590162173602232
"TC1600007235.hg.1",-1.01177005489819,5.47441089188483,-4.16115082482718,0.000495873284448581,0.00149441263806422,-0.59069578499279
"TC0300013977.hg.1",1.27106058985691,5.45732273401376,4.16066566686668,0.000496432260029654,0.00149512193046741,-0.591809423764105
"TC1700007779.hg.1",1.33722861867877,7.87737464147514,4.16016899120374,0.000497005159920401,0.00149587220770831,-0.592949493463093
"TC1700008180.hg.1",-0.771814888442012,6.95077831195479,-4.15809331892861,0.000499406562619292,0.00150157257355249,-0.597713916421039
"TC0300009815.hg.1",-0.82118954595866,7.43538369393058,-4.15792246144689,0.000499604749578145,0.00150157257355249,-0.598106090951494
"TC0300006580.hg.1",1.17304504413343,4.40926557465155,4.15769031112809,0.000499874159767041,0.00150157257355249,-0.598638951494142
"TC1100012052.hg.1",1.24188682429069,4.96074389676209,4.15660151169731,0.000501139654246856,0.0015043958431582,-0.601138079662815
"TC1700011779.hg.1",0.956132322743954,6.82020395285624,4.15488246706732,0.000503144212054181,0.00150943263616254,-0.605083743068538
"TC2200009187.hg.1",0.866637078075664,5.68185348456343,4.15169829784372,0.000506878484006137,0.0015196486671696,-0.612392025704119
"TC0300013821.hg.1",-0.764784739707284,4.10478231059361,-4.1497656729338,0.000509158522840629,0.00152549440695441,-0.616827625200105
"TC1600009200.hg.1",-0.877052091248443,3.93140440041912,-4.14829158579602,0.00051090450182675,0.00152973350514555,-0.62021075135538
"TC0600013204.hg.1",1.71210114841421,5.19157905536454,4.14664514767991,0.000512861714460537,0.00153459917150757,-0.623989356192099
"TC1000012567.hg.1",-0.943194616616821,7.35850891396634,-4.1435429409939,0.000516569915276786,0.00154469450393447,-0.631108749855225
"TC1200007147.hg.1",0.892180534387104,2.32924162517204,4.14301561341259,0.000517202918390665,0.0015455869876875,-0.632318908036787
"TC1900010528.hg.1",-1.37664523108709,4.27883331113908,-4.13772719853135,0.0005235942558272,0.00156367515314911,-0.644454750044779
"TC2000008909.hg.1",0.940808715591293,6.42178716906634,4.13697540809403,0.000524509236219001,0.00156460299067173,-0.646179885047194
"TC0X00009250.hg.1",0.992939422533375,6.00799603949848,4.13691546651457,0.000524582258127815,0.00156460299067173,-0.646317432330296
"TC1000011825.hg.1",1.06525754693712,5.6055034491488,4.13638284057048,0.000525231560051251,0.00156470832824543,-0.647539638170728
"TC1400010576.hg.1",0.917115953465912,6.97975856359011,4.13633088599658,0.000525294938768109,0.00156470832824543,-0.64765885677997
"TC1300009740.hg.1",0.956731064049924,3.98330820041857,4.13341721300243,0.000528861579779239,0.00157431733155933,-0.654344635929872
"TC0200014893.hg.1",1.48608520694593,6.15683698477115,4.13271396480051,0.00052972605690963,0.00157587532705891,-0.655958283747661
"TC0900006526.hg.1",-0.859935761885849,5.60039215726176,-4.13173788543207,0.000530928261378949,0.00157843537166715,-0.658197933321409
"TC1100011744.hg.1",1.29858924022598,5.74981029404155,4.13114541506111,0.000531659319821425,0.00157959231998391,-0.659557362900197
"TC1900009757.hg.1",-0.780184992161388,6.91436239776632,-4.13055396334925,0.000532390126949997,0.00158074703503148,-0.660914443655544
"TC0100007552.hg.1",1.03765182996596,5.8576086046181,4.1271801660132,0.000536578124537005,0.00159215859689208,-0.668655370831143
"TC0100017078.hg.1",-1.03328792664833,5.50772954464425,-4.12421736022012,0.000540283147348993,0.00160212332525825,-0.675452994950936
"TC0200008040.hg.1",-0.807744004884263,5.7134787509338,-4.12382757188958,0.000540772485377977,0.00160254578732922,-0.676347272016853
"TC0400009330.hg.1",1.20748235631406,4.57599762667876,4.12326085386349,0.000541484731782373,0.00160362785950934,-0.677647463200226
"TC1500008485.hg.1",1.06079673872371,7.11709790642555,4.122144990551,0.000542889886387839,0.00160675930500437,-0.680207497429077
"TC0700012849.hg.1",1.42500316119037,4.12521096747494,4.12178114192979,0.000543348852955998,0.00160708815663042,-0.681042236475473
"TC1700009995.hg.1",-0.790506556185828,5.20210720389356,-4.1182316026993,0.000547846753840607,0.00161833234875427,-0.68918532675469
"TC1700010590.hg.1",-0.867329868382145,5.52685174507817,-4.1182282361233,0.000547851037543654,0.00161833234875427,-0.689193049897649
"TC2100008545.hg.1",0.94108754642967,5.76822893944373,4.11674510122556,0.000549741475743927,0.00162287898909709,-0.692595418871914
"TC2000007717.hg.1",-0.843503943373837,4.07955003900251,-4.1156041483855,0.000551200204605795,0.00162614619749602,-0.695212756661697
"TC0500012978.hg.1",0.92269669216849,7.41193506663715,4.11501682050845,0.000551952624294688,0.00162732681827789,-0.696560064878369
"TC0900010580.hg.1",1.05088895454248,3.39526494892024,4.11461346264355,0.000552469957457204,0.00162781326750783,-0.697485345728527
"TC0200015348.hg.1",0.837968842616033,6.54081688560927,4.11407521808153,0.000553161047972725,0.00162881073399235,-0.698720040340578
"TC0600008087.hg.1",-0.800670664824962,6.57801776733692,-4.11243290513967,0.000555275084708658,0.00163399419831465,-0.702487325670983
"TC0100011461.hg.1",-1.14268537669962,5.67494926376727,-4.11124579444808,0.000556808205680649,0.00163746270543895,-0.705210367391631
"TC0100015764.hg.1",1.04187415936884,6.06886872400028,4.10792995341839,0.000561113011133357,0.00164907258997208,-0.712816107836495
"TC2000009895.hg.1",0.917916420910128,4.34928891065307,4.10675167945813,0.000562650720669564,0.00165165126105987,-0.71551868878582
"TC1300009583.hg.1",-1.0142142407064,5.35252437487929,-4.10670981798038,0.000562705429633819,0.00165165126105987,-0.715614704604288
"TC2000007687.hg.1",1.31161462618751,5.87452891229945,4.1021959308604,0.00056863600371586,0.00166799894423319,-0.72596763110705
"TC0300014041.hg.1",-0.844292543341541,4.93820668322017,-4.09768151143528,0.000574629854168513,0.00168451137452953,-0.736321023069649
"TC0X00008332.hg.1",1.21870044066696,5.99239765271399,4.09473014622227,0.00057858256126145,0.00169465088018588,-0.743089283848582
"TC0300011899.hg.1",-1.12279583988422,7.15968945686803,-4.09455178016534,0.000578822313621929,0.00169465088018588,-0.743498313761365
"TC0800008845.hg.1",-0.923835028422626,6.92727216611787,-4.09180514130838,0.000582526812126845,0.0017044166383952,-0.749796765455364
"TC1000007275.hg.1",0.97024506117685,6.87376057084433,4.08932950502644,0.000585886125423826,0.00171316069585954,-0.755473518452285
"TC2000006899.hg.1",0.996260757925442,7.25123481712683,4.08848626012759,0.00058703478675616,0.00171543372220965,-0.757407065119841
"TC0400006793.hg.1",1.02749140666743,4.67412132774264,4.087518192914,0.000588356258891291,0.00171820854366483,-0.759626793017119
"TC1100011794.hg.1",1.01833540986821,6.68287758779275,4.08591375058271,0.000590552981023302,0.00172353428447736,-0.763305614998338
"TC0400010167.hg.1",-1.04462607967389,6.77330714164838,-4.08350838505905,0.00059386167123962,0.00173209654111556,-0.768820681271739
"TC0800008300.hg.1",1.21491153393333,7.01896639032798,4.08199759058205,0.00059594931519507,0.00173708885564746,-0.772284540894849
"TC1000011553.hg.1",-0.873277636265954,5.36901940120367,-4.08148609702876,0.000596657769044126,0.00173805730957368,-0.773457242165059
"TC0100017534.hg.1",-0.822393724187402,6.23466021654923,-4.08094081513013,0.000597413950076649,0.0017388623835516,-0.774707398409554
"TC1700007740.hg.1",-0.998782165475941,8.15762316368058,-4.08074416264272,0.000597686897203449,0.0017388623835516,-0.775158256463954
"TC2200009180.hg.1",-0.764111070204656,6.10822048890221,-4.07759266263616,0.000602078134713741,0.00175053554586374,-0.782383373567407
"TC1400009141.hg.1",0.894339618334136,7.41361236824295,4.07582722977775,0.000604552143742137,0.00175572693482828,-0.786430621887538
"TC2000009504.hg.1",-0.891016298937219,8.54213406538442,-4.07577626628043,0.000604623712838052,0.00175572693482828,-0.786547453624313
"TC0900006708.hg.1",-1.02392560338841,5.54213020809615,-4.07384294691173,0.000607344981996824,0.00176252124172445,-0.790979430532702
"TC1600011494.hg.1",0.742108286255402,7.09509361584477,4.07320283453195,0.00060824867781362,0.00176401167284807,-0.792446801987359
"TC2000007133.hg.1",0.846239392075255,8.05458603011625,4.07293852990852,0.000608622209203425,0.00176401167284807,-0.793052679811021
"TC0200010790.hg.1",-0.840524365486836,5.10083847239818,-4.07232637064147,0.000609488231401905,0.00176541418750897,-0.794455949953629
"TC1100009202.hg.1",-1.49387279681561,6.84587695110306,-4.07068628033289,0.000611814548667469,0.00177104211456373,-0.79821549897374
"TC0500007915.hg.1",0.911926146296168,3.82891107541104,4.0675244990527,0.000616324339329144,0.00178297961659402,-0.805462874831472
"TC1900009134.hg.1",0.965264712766984,8.80534536036983,4.06681608599252,0.000617339331573634,0.00178479831781614,-0.807086628263422
"TC0200009806.hg.1",0.969089080982842,7.31245432878607,4.06620943695611,0.000618209848255731,0.00178619731015727,-0.808477111511498
"TC0200014834.hg.1",-1.09546140290347,6.09466117480433,-4.06485696044365,0.000620155019312719,0.00179021936416693,-0.811577028747566
"TC0600010647.hg.1",-1.0676829606403,5.22402226942283,-4.0647029679846,0.00062037688355655,0.00179021936416693,-0.811929979201911
"TC2200007206.hg.1",-0.773007213281811,6.65963254717136,-4.06133877012442,0.000625243703287878,0.00180313727165418,-0.8196404615944
"TC0100016263.hg.1",1.12144837718326,4.58656091707617,4.06055120474918,0.000626388540158363,0.00180531194980139,-0.821445430424028
"TC1500010755.hg.1",0.89213489760797,5.56002532831505,4.05653412360254,0.000632260628981213,0.00182109981664165,-0.830651492925806
"TC0100009866.hg.1",1.51312207563304,8.14164893224191,4.05593180864523,0.000633145814067577,0.00182251318441882,-0.832031774934554
"TC0200016702.hg.1",-0.753546142287632,5.08476949919917,-4.05504917004229,0.000634445212567884,0.00182511636492131,-0.834054425714741
"TC0900007494.hg.1",-1.18741522718922,5.00681680760481,-4.05315189849847,0.000637247361884256,0.00183203659732748,-0.83840208845541
"TC0900009685.hg.1",0.782068529844128,9.03570737826151,4.05184369213683,0.000639186704329796,0.00183646926244008,-0.841399795114566
"TC0900012080.hg.1",-0.912671105986556,5.9192630137876,-4.05139753321473,0.000639849458474934,0.0018372308876036,-0.842422134401808
"TC0600011197.hg.1",-1.08815785753356,4.71545098994162,-4.05086118038265,0.000640647102203482,0.00183837864110565,-0.843651134413372
"TC2200007467.hg.1",-0.867382860593746,5.50013904718037,-4.04843788941894,0.000644263340541668,0.00184760809019398,-0.849203707624275
"TC0400011538.hg.1",1.15515871433546,5.80026680880591,4.04558556552317,0.000648545974373964,0.00185873598114622,-0.855738999696894
"TC1300008137.hg.1",1.36609931163886,5.45886558106645,4.04459844356899,0.000650034712422233,0.00186184771939908,-0.85800062383455
"TC0800011314.hg.1",1.20057285137024,5.24664383053843,4.04202056336336,0.000653938699361051,0.0018711858343934,-0.863906670596559
"TC1400007207.hg.1",-0.812187329460812,7.15674048297823,-4.04191109045175,0.000654105004879944,0.0018711858343934,-0.864157471507058
"TC1600011314.hg.1",-1.12843187040392,6.25037532760078,-4.03953929509524,0.000657718511124845,0.00188035861472573,-0.869591085488152
"TC0700006737.hg.1",0.91995477114917,3.8462143444608,4.03624761490405,0.000662766578381225,0.00189361879537493,-0.877131656349245
"TC1000008221.hg.1",-0.967656830018276,4.55051802948905,-4.03579370717577,0.00066346571554589,0.00189444475019902,-0.8781714269629
"TC0600007657.hg.1",-1.53571012411403,7.87991853901027,-4.03484470411455,0.000664929812202298,0.00189745258330736,-0.880345285677396
"TC1900009867.hg.1",0.732483122017935,6.98067125723415,4.03368639897433,0.000666721191322349,0.00190139006414151,-0.88299853006559
"TC1100008049.hg.1",-1.03066375442889,7.6802995026043,-4.03321709495736,0.000667448366737356,0.00190228960785107,-0.884073512178661
"TC1700012271.hg.1",-0.969109242807051,5.23563453932441,-4.03205681974328,0.000669249589873581,0.00190532446390281,-0.88673117968147
"TC0700013080.hg.1",1.32065694301095,5.04341623832883,4.03199994364028,0.0006693380097217,0.00190532446390281,-0.886861455549113
"TC1900008384.hg.1",0.84083785520912,8.3967428180485,4.03132675106517,0.000670385445280165,0.00190713100812461,-0.888403405084706
"TC0700009352.hg.1",0.961177602824675,8.88871839402916,4.02929996925554,0.000673548861576294,0.0019149512249123,-0.893045623860993
"TC1700008128.hg.1",0.993079374470622,5.84313158238285,4.02810845434872,0.000675415545509859,0.00191907738023096,-0.895774623249132
"TC1900007844.hg.1",-0.762931261696638,5.33557959211181,-4.02756682238137,0.000676265800277782,0.00192031222943046,-0.89701513341234
"TC1000007925.hg.1",-0.689490307886958,9.71745393076064,-4.02301193249726,0.000683458524689971,0.00193954446195803,-0.907446722537101
"TC1700009293.hg.1",0.893647472170649,6.02074027415409,4.02269128127122,0.000683967742636749,0.00193979801779115,-0.908181038441698
"TC1700008463.hg.1",0.740820622536317,6.05163361854933,4.02199362735122,0.000685076978940558,0.00194175192804011,-0.909778701998031
"TC1700008709.hg.1",-0.78936167669579,8.19476345842676,-4.0213048013978,0.000686173942702582,0.00194366867890002,-0.911356125571141
"TC0900010825.hg.1",0.946847345897037,7.30385019849365,4.01711186376646,0.000692889205260401,0.00196038177423825,-0.920957520392355
"TC0900011393.hg.1",-0.890132516273439,6.43893331302363,-4.01709097617397,0.000692922821933131,0.00196038177423825,-0.921005348637312
"TC0100008807.hg.1",1.03765716882173,4.20791070655153,4.01653137883621,0.000693824049610065,0.00196173017698807,-0.92228670210333
"TC1200010158.hg.1",0.933827628131919,5.89301616643535,4.01159335527197,0.000701827634309915,0.00198210466335967,-0.933592995906053
"TC0500010579.hg.1",0.892539174509842,4.38101008370691,4.01155623635322,0.000701888144860698,0.00198210466335967,-0.933677980182154
"TC0X00006955.hg.1",1.00656223632203,3.90852360845098,4.01040835197568,0.000703761978831675,0.00198536779414585,-0.93630604269759
"TC1000012589.hg.1",-0.895589913924063,6.40666391886777,-4.01032201027085,0.000703903127015347,0.00198536779414585,-0.936503717905931
"TC1100009450.hg.1",-0.807926448394632,5.60982496006495,-4.00992141056559,0.000704558382472561,0.00198600349421796,-0.937420866818184
"TC0X00010671.hg.1",0.995994817923103,8.26486445268423,4.00928673030024,0.000705597767919269,0.00198772054133355,-0.938873912306302
